OTU_ID	ERR3404638	ERR3404639	ERR3404640	ERR3404641	ERR3404642	ERR3404680	ERR3404681	ERR3404682	ERR3404683	ERR3404684	ERR3404685	ERR3404656	ERR3404657	ERR3404658	ERR3404659	ERR3404660	ERR3404706	ERR3404733	ERR3404707	ERR3404708	ERR3404668	ERR3404634	ERR3404737	ERR3404744	ERR3404745	ERR3404746	ERR3404803	ERR3404804	ERR3404750	ERR3404751	ERR3404758	ERR3404752	ERR3404753	ERR3404755	ERR3404756	ERR3404711	ERR3404712	ERR3404714	ERR3404715	ERR3404716	ERR3404780	ERR3404781	ERR3404782	ERR3404783	ERR3404784	ERR3404923	ERR3404924	ERR3404795	ERR3404796	ERR3404850	ERR3404851	ERR3404856	ERR3406065	ERR3404895	ERR3404896	ERR3404917	ERR3404918	ERR3404939	ERR3404992	ERR3405038	ERR3404975	ERR3404998	ERR3405023	ERR3405948	ERR3405071	ERR3405125	ERR3405126	ERR3405065	ERR3405127	ERR3405128	ERR3405085	ERR3405129	ERR3405130	ERR3405082	ERR3405131	ERR3405132	ERR3405045	ERR3405086	ERR3405133	ERR3405067	ERR3405074	ERR3405046	ERR3405055	ERR3405064	ERR3405098	ERR3405053	ERR3405059	ERR3405088	ERR3405052	ERR3405068	ERR3405448	ERR3405229	ERR3405230	ERR3405231	ERR3405169	ERR3405194	ERR3405195	ERR3405176	ERR3405196	ERR3405197	ERR3406113	ERR3405644	ERR3405652	ERR3405758	ERR3405768	ERR3405232	ERR3405233	ERR3405234	ERR3405616	ERR3405617	ERR3405645	ERR3405235	ERR3405236	ERR3405237	ERR3405769	ERR3405238	ERR3405239	ERR3405240	ERR3405142	ERR3405241	ERR3405242	ERR3405245	ERR3405246	ERR3405247	ERR3405763	ERR3405779	ERR3405248	ERR3405249	ERR3405250	ERR3405251	ERR3405252	ERR3405253	ERR3405254	ERR3405255	ERR3405256	ERR3405257	ERR3405258	ERR3405259	ERR3405778	ERR3405799	ERR3405346	ERR3405347	ERR3405348	ERR3405343	ERR3405344	ERR3405345	ERR3405783	ERR3405797	ERR3405340	ERR3405341	ERR3405342	ERR3406123	ERR3405349	ERR3405350	ERR3405351	ERR3405864	ERR3405358	ERR3405359	ERR3405261	ERR3405355	ERR3405356	ERR3405262	ERR3405263	ERR3405364	ERR3405365	ERR3405366	ERR3405367	ERR3405368	ERR3405369	ERR3405811	ERR3405816	ERR3405373	ERR3405374	ERR3405375	ERR3405449	ERR3405450	ERR3405451	ERR3405814	ERR3405970	ERR3405454	ERR3405452	ERR3405453	ERR3405455	ERR3405456	ERR3405457	ERR3405458	ERR3405459	ERR3405460	ERR3405848	ERR3405462	ERR3405463	ERR3405464	ERR3405465	ERR3405466	ERR3405467	ERR3405468	ERR3405469	ERR3405470	ERR3405475	ERR3405476	ERR3405477	ERR3405479	ERR3405480	ERR3405481	ERR3405828	ERR3405980	ERR3406047	ERR3406155	ERR3406072	ERR3406154	ERR3406159	ERR3405724	ERR3405723	ERR3406183	ERR3405726	ERR3406190	ERR3404759	ERR3404760	ERR3404761	ERR3404765	ERR3404805	ERR3404806	ERR3404807	ERR3404772	ERR3404773	ERR3404774	ERR3404775	ERR3404776	ERR3404808	ERR3404809	ERR3404810	ERR3404819	ERR3404820	ERR3404821	ERR3404823	ERR3404824	ERR3404825	ERR3404826	ERR3404827	ERR3404828	ERR3404829	ERR3404830	ERR3404831	ERR3404832	ERR3404899	ERR3404900	ERR3404838	ERR3404836	ERR3404837	ERR3404901	ERR3404902	ERR3404903	ERR3404904	ERR3404872	ERR3404873	ERR3404905	ERR3404906	ERR3404874	ERR3404875	ERR3404876	ERR3404877	ERR3404878	ERR3404879	ERR3404880	ERR3404882	ERR3404883	ERR3404857	ERR3404858	ERR3404859	ERR3404863	ERR3404864	ERR3404865	ERR3404887	ERR3405118	ERR3404934	ERR3404947	ERR3404948	ERR3404888	ERR3404889	ERR3404890	ERR3404935	ERR3404936	ERR3404891	ERR3404910	ERR3404909	ERR3404911	ERR3404912	ERR3404937	ERR3404938	ERR3404932	ERR3404933	ERR3404940	ERR3404930	ERR3404931	ERR3404956	ERR3404941	ERR3404942	ERR3404987	ERR3404950	ERR3405119	ERR3405120	ERR3404994	ERR3405008	ERR3405020	ERR3404969	ERR3404959	ERR3404953	ERR3404986	ERR3404965	ERR3404971	ERR3404972	ERR3404988	ERR3404989	ERR3405006	ERR3405007	ERR3405025	ERR3405028	ERR3405032	ERR3405026	ERR3405035	ERR3405036	ERR3405066	ERR3405075	ERR3405047	ERR3405048	ERR3405081	ERR3405087	ERR3405106	ERR3406117	ERR3405748	ERR3405083	ERR3405096	ERR3405109	ERR3405182	ERR3405211	ERR3405212	ERR3405750	ERR3405752	ERR3406114	ERR3405756	ERR3405766	ERR3405139	ERR3405173	ERR3405166	ERR3405149	ERR3405153	ERR3405154	ERR3405155	ERR3405156	ERR3405148	ERR3405157	ERR3405267	ERR3405268	ERR3405269	ERR3405270	ERR3405764	ERR3405776	ERR3406118	ERR3405280	ERR3405940	ERR3405772	ERR3405334	ERR3405335	ERR3405336	ERR3405777	ERR3405377	ERR3405378	ERR3405379	ERR3405785	ERR3405800	ERR3406125	ERR3405957	ERR3405382	ERR3405383	ERR3405381	ERR3406126	ERR3405831	ERR3405822	ERR3405803	ERR3405805	ERR3405808	ERR3405818	ERR3405655	ERR3405489	ERR3405490	ERR3405491	ERR3406129	ERR3405492	ERR3405493	ERR3405494	ERR3406044	ERR3406128	ERR3405496	ERR3405497	ERR3405498	ERR3405824	ERR3405502	ERR3405500	ERR3405501	ERR3405503	ERR3405504	ERR3405505	ERR3405833	ERR3405830	ERR3405835	ERR3405826	ERR3405827	ERR3405834	ERR3405825	ERR3405577	ERR3405580	ERR3405601	ERR3405515	ERR3405516	ERR3405517	ERR3405606	ERR3405593	ERR3405594	ERR3405582	ERR3405583	ERR3405611	ERR3405666	ERR3405698	ERR3405722	ERR3406133	ERR3405578	ERR3405584	ERR3405603	ERR3405588	ERR3405607	ERR3405592	ERR3406135	ERR3405846	ERR3405836	ERR3405599	ERR3405600	ERR3405612	ERR3406066	ERR3405847	ERR3405939	ERR3405841	ERR3405609	ERR3406138	ERR3405850	ERR3405852	ERR3405853	ERR3406146	ERR3406151	ERR3406158	ERR3406153	ERR3406165	ERR3406161	ERR3406162	ERR3406187	ERR3406164	ERR3405641	ERR3405649	ERR3405637	ERR3406178	ERR3406180	ERR3406174	ERR3406179	ERR3406186	ERR3406182	ERR3404694	ERR3404696	ERR3404699	ERR3404687	ERR3404731	ERR3404693	ERR3405019	ERR3405005	ERR3405037	ERR3405039	ERR3405041	ERR3406111	ERR3405171	ERR3405219	ERR3405220	ERR3405185	ERR3405221	ERR3405222	ERR3405760	ERR3405751	ERR3405757	ERR3405949	ERR3405181	ERR3405165	ERR3405223	ERR3405755	ERR3405759	ERR3405189	ERR3405226	ERR3405227	ERR3405183	ERR3405519	ERR3405177	ERR3405186	ERR3405140	ERR3405228	ERR3405646	ERR3406213	ERR3406116	ERR3405192	ERR3405303	ERR3405304	ERR3405305	ERR3405306	ERR3405307	ERR3405308	ERR3405310	ERR3405311	ERR3405309	ERR3406077	ERR3405789	ERR3405790	ERR3405953	ERR3405786	ERR3405774	ERR3405796	ERR3405328	ERR3405329	ERR3405330	ERR3405520	ERR3405521	ERR3405522	ERR3405523	ERR3405524	ERR3405525	ERR3405780	ERR3405781	ERR3405798	ERR3405390	ERR3405391	ERR3405392	ERR3405621	ERR3405620	ERR3405647	ERR3405321	ERR3405624	ERR3405323	ERR3405623	ERR3406127	ERR3405397	ERR3405398	ERR3405399	ERR3405622	ERR3405619	ERR3405416	ERR3405417	ERR3405418	ERR3405419	ERR3405420	ERR3405421	ERR3405732	ERR3405966	ERR3405430	ERR3405431	ERR3405429	ERR3405437	ERR3405438	ERR3405439	ERR3406131	ERR3405813	ERR3405819	ERR3405546	ERR3405547	ERR3405548	ERR3405550	ERR3405551	ERR3405549	ERR3405553	ERR3405554	ERR3405555	ERR3405820	ERR3405971	ERR3405812	ERR3405821	ERR3405855	ERR3405557	ERR3405558	ERR3405559	ERR3406234	ERR3405829	ERR3405664	ERR3405665	ERR3405670	ERR3405669	ERR3406136	ERR3406137	ERR3405708	ERR3405706	ERR3405712	ERR3405716	ERR3405725	ERR3405564
[Clostridium]_hylemonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Clostridium]_innocuum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	490705	0	0	0	0	0	0	0	178884	0	0	1157733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88349	13041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3458337	0	316840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	85032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	61949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163811	49498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Clostridium]_spiroforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Clostridium]_symbiosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Eubacterium]_eligens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Ruminococcus]_gnavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197636	0	0	658338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62429	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759328	0	0	0	0	0	0	0	0	0	0	0	0	61647	2	1045198	0	132081	1971459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	103541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616451	0	0	0	0	0	0	0	0	0	0	0	0	0	2082595	2938515	0	0	0	0	0	0	0	77893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583330	343494	0	0	130567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88372	0	0	0	0	0	0	0	365498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1958543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3463973	0	0	0	0	0	0	0	0	0	0	0	0	4217542	0	0	0	0	0	0	0	0	0	105323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6262411	0	0	0	0	0	0
[Ruminococcus]_lactaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Ruminococcus]_torques	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3888	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	152107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
